File,MUESTRA_2_12_7.csv,
Date/Time,23-03-18/07:16,

Center Wavelength,1545.1,nm
Span Wavelength,90,nm
Start Wavelength,1500.1,nm
Stop Wavelength,1590.1,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.093,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1500.1,nm
Stop,1590.1,nm
1500.100000,1.6850E-008
1500.145000,-7.0130E-009
1500.190000,2.1450E-008
1500.235000,1.9580E-008
1500.280000,4.7240E-009
1500.325000,2.3870E-008
1500.370000,2.9690E-008
1500.415000,-6.5170E-008
1500.460000,2.2160E-008
1500.505000,1.4500E-008
1500.550000,2.2130E-008
1500.595000,3.6050E-008
1500.640000,-2.4370E-008
1500.685000,2.9400E-008
1500.730000,-7.0370E-009
1500.775000,4.0270E-008
1500.820000,-1.1460E-008
1500.865000,-5.6960E-009
1500.910000,-1.4150E-009
1500.955000,3.7880E-008
1501.000000,5.5480E-009
1501.045000,2.7230E-008
1501.090000,-3.1130E-008
1501.135000,3.1870E-008
1501.180000,4.1320E-008
1501.225000,-5.2030E-008
1501.270000,7.6910E-009
1501.315000,2.1370E-008
1501.360000,2.8830E-008
1501.405000,1.0170E-008
1501.450000,4.9430E-009
1501.495000,2.6560E-008
1501.540000,-1.0030E-008
1501.585000,2.0610E-008
1501.630000,3.5990E-008
1501.675000,1.6720E-009
1501.720000,4.6450E-009
1501.765000,-4.5610E-008
1501.810000,4.1290E-008
1501.855000,2.9050E-008
1501.900000,-3.0150E-009
1501.945000,2.5540E-008
1501.990000,4.8950E-008
1502.035000,2.2390E-008
1502.080000,-9.3800E-010
1502.125000,1.4170E-009
1502.170000,2.3680E-008
1502.215000,3.9120E-008
1502.260000,-1.3940E-008
1502.305000,1.4550E-008
1502.350000,2.6000E-008
1502.395000,4.8340E-008
1502.440000,-2.6330E-008
1502.485000,1.5010E-008
1502.530000,9.3200E-009
1502.575000,3.3440E-008
1502.620000,-7.2840E-009
1502.665000,3.3060E-009
1502.710000,3.6170E-008
1502.755000,1.3560E-008
1502.800000,5.0000E-008
1502.845000,-1.8040E-008
1502.890000,1.0580E-008
1502.935000,-3.6230E-008
1502.980000,2.1520E-008
1503.025000,-1.0600E-008
1503.070000,1.9940E-009
1503.115000,2.2740E-008
1503.160000,-7.6930E-009
1503.205000,3.6440E-008
1503.250000,1.8570E-008
1503.295000,-1.6330E-008
1503.340000,1.4570E-008
1503.385000,9.3270E-009
1503.430000,-4.8130E-009
1503.475000,-1.7820E-009
1503.520000,2.5120E-008
1503.565000,1.9710E-008
1503.610000,2.8230E-008
1503.655000,3.2400E-008
1503.700000,1.3350E-008
1503.745000,6.5730E-008
1503.790000,1.2850E-008
1503.835000,1.9000E-008
1503.880000,4.5470E-008
1503.925000,2.6180E-008
1503.970000,2.8010E-008
1504.015000,-6.6840E-009
1504.060000,-9.8650E-009
1504.105000,-2.1390E-008
1504.150000,-2.1550E-008
1504.195000,-3.0540E-009
1504.240000,1.8600E-008
1504.285000,2.5210E-008
1504.330000,3.9800E-008
1504.375000,7.6590E-008
1504.420000,1.0800E-008
1504.465000,1.1880E-008
1504.510000,2.5170E-008
1504.555000,1.1390E-008
1504.600000,6.1450E-008
1504.645000,1.3260E-008
1504.690000,8.6030E-009
1504.735000,2.6540E-008
1504.780000,-1.5010E-008
1504.825000,-3.3770E-008
1504.870000,4.7570E-008
1504.915000,1.4730E-008
1504.960000,-5.2370E-009
1505.005000,1.5650E-008
1505.050000,5.0660E-008
1505.095000,5.4010E-008
1505.140000,4.4590E-008
1505.185000,4.6370E-008
1505.230000,3.9580E-008
1505.275000,-1.7790E-008
1505.320000,3.2710E-009
1505.365000,8.9660E-008
1505.410000,-1.7600E-008
1505.455000,4.0030E-008
1505.500000,6.3200E-009
1505.545000,-2.0150E-008
1505.590000,2.2310E-008
1505.635000,2.1900E-008
1505.680000,-3.4240E-008
1505.725000,1.2820E-008
1505.770000,3.3180E-008
1505.815000,2.2510E-008
1505.860000,3.0590E-008
1505.905000,5.6560E-008
1505.950000,3.3790E-008
1505.995000,9.2140E-009
1506.040000,-1.9350E-008
1506.085000,4.4420E-008
1506.130000,1.9690E-008
1506.175000,3.1020E-008
1506.220000,-1.0020E-008
1506.265000,1.4020E-008
1506.310000,4.1380E-008
1506.355000,4.5190E-008
1506.400000,3.5590E-008
1506.445000,-2.4220E-008
1506.490000,3.8850E-008
1506.535000,2.7750E-008
1506.580000,-5.9660E-009
1506.625000,7.3150E-009
1506.670000,3.3100E-008
1506.715000,3.0970E-008
1506.760000,2.3390E-008
1506.805000,2.7920E-008
1506.850000,2.9620E-008
1506.895000,-1.9990E-008
1506.940000,-3.3950E-008
1506.985000,-2.2630E-008
1507.030000,-2.5170E-009
1507.075000,3.6850E-008
1507.120000,-3.6580E-008
1507.165000,3.5950E-008
1507.210000,8.0480E-008
1507.255000,-1.3070E-009
1507.300000,-1.9620E-008
1507.345000,3.8720E-008
1507.390000,2.2240E-008
1507.435000,2.4670E-008
1507.480000,3.1830E-008
1507.525000,2.4830E-008
1507.570000,-4.7440E-008
1507.615000,3.0610E-008
1507.660000,2.7920E-008
1507.705000,-4.1730E-008
1507.750000,4.6200E-008
1507.795000,-4.8020E-008
1507.840000,3.1780E-008
1507.885000,4.7060E-008
1507.930000,-2.0180E-008
1507.975000,3.5540E-008
1508.020000,2.4030E-008
1508.065000,8.5200E-009
1508.110000,2.1960E-008
1508.155000,-3.0350E-008
1508.200000,-4.6960E-008
1508.245000,2.5510E-008
1508.290000,2.9400E-008
1508.335000,1.4710E-008
1508.380000,5.2980E-008
1508.425000,2.7930E-008
1508.470000,8.3320E-009
1508.515000,-7.5180E-010
1508.560000,6.0100E-008
1508.605000,2.3720E-008
1508.650000,2.7450E-008
1508.695000,7.4000E-009
1508.740000,-2.9570E-008
1508.785000,3.9860E-008
1508.830000,1.5130E-008
1508.875000,1.5210E-008
1508.920000,1.1280E-009
1508.965000,-6.4900E-009
1509.010000,2.4380E-008
1509.055000,2.1310E-008
1509.100000,1.8260E-010
1509.145000,2.1500E-008
1509.190000,1.1070E-009
1509.235000,8.0780E-008
1509.280000,4.5580E-009
1509.325000,3.0190E-008
1509.370000,4.0880E-008
1509.415000,6.0800E-008
1509.460000,3.1280E-009
1509.505000,3.1710E-009
1509.550000,-1.5790E-009
1509.595000,5.6630E-008
1509.640000,1.3660E-008
1509.685000,-2.3260E-008
1509.730000,1.7930E-008
1509.775000,-1.7240E-008
1509.820000,2.9590E-008
1509.865000,-3.2180E-008
1509.910000,-7.4770E-009
1509.955000,-4.0110E-008
1510.000000,-8.5000E-009
1510.045000,2.8020E-008
1510.090000,-5.3040E-009
1510.135000,2.9150E-008
1510.180000,2.0650E-008
1510.225000,1.4610E-008
1510.270000,2.3570E-008
1510.315000,-1.7000E-009
1510.360000,3.0970E-008
1510.405000,2.3170E-008
1510.450000,1.5570E-008
1510.495000,1.8400E-008
1510.540000,-1.5270E-008
1510.585000,1.9280E-008
1510.630000,-2.1580E-008
