File,MUESTRA_2_12_14.csv,
Date/Time,23-03-18/07:17,

Center Wavelength,1545.1,nm
Span Wavelength,90,nm
Start Wavelength,1500.1,nm
Stop Wavelength,1590.1,nm
Value In Air/Vacuum,Vacuum,
Optical Attenuater,Off,
Resolution,0.1,nm
Actual Resolution,0.093,nm
VBW,2000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,2001,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1500.1,nm
Stop,1590.1,nm
1500.100000,-1.7880E-008
1500.145000,-8.4280E-009
1500.190000,4.5220E-008
1500.235000,-1.2830E-008
1500.280000,-7.8430E-009
1500.325000,4.1760E-008
1500.370000,-2.7470E-008
1500.415000,-1.1450E-008
1500.460000,1.9010E-008
1500.505000,4.4700E-009
1500.550000,1.7910E-008
1500.595000,-6.9200E-009
1500.640000,4.7570E-008
1500.685000,-7.9230E-008
1500.730000,-1.3420E-008
1500.775000,-2.5540E-010
1500.820000,7.9450E-008
1500.865000,-7.9110E-009
1500.910000,6.9640E-009
1500.955000,4.4140E-008
1501.000000,-1.2140E-008
1501.045000,-2.5210E-008
1501.090000,1.5800E-008
1501.135000,-1.1680E-008
1501.180000,3.2100E-008
1501.225000,-3.5970E-008
1501.270000,2.8330E-009
1501.315000,-1.7040E-009
1501.360000,3.8520E-008
1501.405000,1.9680E-008
1501.450000,3.9500E-008
1501.495000,-2.7700E-010
1501.540000,-8.5450E-009
1501.585000,-5.4760E-009
1501.630000,3.0680E-008
1501.675000,-3.1570E-008
1501.720000,4.1410E-008
1501.765000,-7.7680E-009
1501.810000,5.4780E-008
1501.855000,3.8570E-008
1501.900000,-1.4350E-008
1501.945000,-3.1330E-008
1501.990000,3.2190E-009
1502.035000,3.3240E-008
1502.080000,4.8300E-008
1502.125000,5.2990E-008
1502.170000,1.4970E-008
1502.215000,-5.4310E-008
1502.260000,-2.5510E-008
1502.305000,-1.4170E-009
1502.350000,-5.9320E-008
1502.395000,4.7610E-008
1502.440000,-5.5550E-009
1502.485000,-1.2460E-008
1502.530000,4.3350E-008
1502.575000,1.3880E-008
1502.620000,3.2020E-008
1502.665000,-3.3320E-008
1502.710000,-3.6570E-009
1502.755000,2.2180E-009
1502.800000,6.9650E-009
1502.845000,4.2840E-008
1502.890000,2.5350E-008
1502.935000,-6.2030E-008
1502.980000,2.4340E-008
1503.025000,9.6820E-009
1503.070000,1.0110E-008
1503.115000,-5.4630E-009
1503.160000,9.6920E-009
1503.205000,4.4220E-008
1503.250000,2.9330E-008
1503.295000,5.9830E-008
1503.340000,-2.6130E-009
1503.385000,3.8270E-008
1503.430000,-5.2250E-008
1503.475000,1.9330E-008
1503.520000,1.2530E-008
1503.565000,-1.0510E-008
1503.610000,-3.0740E-008
1503.655000,7.2410E-008
1503.700000,4.8430E-008
1503.745000,8.3380E-009
1503.790000,3.8100E-008
1503.835000,3.2840E-008
1503.880000,-2.2090E-008
1503.925000,-6.2350E-009
1503.970000,-2.8290E-009
1504.015000,-2.5390E-008
1504.060000,-3.4120E-008
1504.105000,1.1020E-008
1504.150000,3.2330E-008
1504.195000,2.2640E-009
1504.240000,1.8740E-008
1504.285000,-9.1000E-009
1504.330000,2.4230E-008
1504.375000,-3.2480E-008
1504.420000,-6.4100E-011
1504.465000,1.2960E-008
1504.510000,5.0130E-008
1504.555000,3.8720E-008
1504.600000,-1.0490E-008
1504.645000,-8.9430E-009
1504.690000,9.0290E-009
1504.735000,-9.3930E-009
1504.780000,-7.2560E-009
1504.825000,-1.2100E-008
1504.870000,6.2830E-009
1504.915000,2.0720E-009
1504.960000,-4.7130E-009
1505.005000,-2.2060E-008
1505.050000,2.0500E-008
1505.095000,3.1420E-009
1505.140000,4.8560E-008
1505.185000,4.9390E-009
1505.230000,2.4850E-008
1505.275000,3.6440E-008
1505.320000,-7.5590E-009
1505.365000,1.8090E-008
1505.410000,3.0410E-008
1505.455000,2.3490E-008
1505.500000,1.4180E-008
1505.545000,6.0310E-008
1505.590000,1.1030E-008
1505.635000,1.0400E-008
1505.680000,4.8280E-008
1505.725000,-1.4630E-008
1505.770000,1.9200E-008
1505.815000,-1.6740E-008
1505.860000,1.8460E-008
1505.905000,4.6020E-008
1505.950000,2.7150E-008
1505.995000,2.4340E-008
1506.040000,-4.4730E-009
1506.085000,-2.3880E-008
1506.130000,8.0920E-009
1506.175000,2.7980E-008
1506.220000,-3.1670E-008
1506.265000,5.8990E-008
1506.310000,-6.7440E-009
1506.355000,2.4810E-008
1506.400000,-1.6610E-008
1506.445000,-1.4120E-008
1506.490000,-2.2520E-008
1506.535000,-1.5980E-008
1506.580000,-1.8740E-008
1506.625000,-3.7660E-008
1506.670000,4.9790E-008
1506.715000,-1.4050E-008
1506.760000,1.3590E-008
1506.805000,-5.7530E-009
1506.850000,2.3030E-008
1506.895000,8.5180E-009
1506.940000,2.3130E-008
1506.985000,3.5540E-008
1507.030000,9.4620E-009
1507.075000,-1.9960E-008
1507.120000,4.7590E-008
1507.165000,2.3920E-008
1507.210000,3.7480E-008
1507.255000,-3.8640E-008
1507.300000,9.8650E-009
1507.345000,-2.1880E-008
1507.390000,6.1560E-008
1507.435000,2.0640E-008
1507.480000,8.1600E-009
1507.525000,-2.4810E-008
1507.570000,4.3800E-008
1507.615000,1.0060E-008
1507.660000,2.9350E-008
1507.705000,1.3180E-009
1507.750000,4.1610E-008
1507.795000,-1.3780E-008
1507.840000,2.7320E-008
1507.885000,4.0230E-009
1507.930000,4.0640E-008
1507.975000,1.2120E-008
1508.020000,-3.2170E-008
1508.065000,2.8350E-008
1508.110000,4.0670E-009
1508.155000,2.5270E-008
1508.200000,5.1620E-008
1508.245000,-6.6980E-009
1508.290000,-2.1680E-009
1508.335000,4.7910E-008
1508.380000,2.5830E-008
1508.425000,-9.8130E-009
1508.470000,2.6350E-008
1508.515000,-1.7880E-008
1508.560000,4.1340E-008
1508.605000,2.0300E-008
1508.650000,-1.3940E-008
1508.695000,5.8460E-008
1508.740000,-1.5020E-008
1508.785000,-3.5580E-008
1508.830000,1.0100E-008
1508.875000,-2.1260E-009
1508.920000,-4.3070E-008
1508.965000,4.8530E-008
1509.010000,1.7340E-008
1509.055000,-7.4470E-009
1509.100000,2.2410E-008
1509.145000,7.5240E-011
1509.190000,-6.2340E-009
1509.235000,2.7060E-008
1509.280000,2.6830E-008
1509.325000,2.9000E-008
1509.370000,5.4520E-008
1509.415000,1.0450E-008
1509.460000,2.1990E-008
1509.505000,4.9570E-008
1509.550000,-2.2470E-008
1509.595000,3.9780E-008
1509.640000,1.9110E-008
1509.685000,8.0340E-009
1509.730000,1.2240E-008
1509.775000,1.1140E-008
1509.820000,1.7050E-008
1509.865000,5.2710E-010
1509.910000,1.1090E-008
1509.955000,-2.5070E-008
1510.000000,1.5410E-008
1510.045000,2.8170E-008
1510.090000,2.0960E-008
1510.135000,4.2720E-008
1510.180000,-4.7740E-008
1510.225000,7.4150E-009
1510.270000,3.1450E-008
1510.315000,3.6430E-008
1510.360000,-2.1940E-008
1510.405000,3.2350E-008
1510.450000,3.6540E-008
1510.495000,2.7510E-008
1510.540000,2.0980E-008
